admission_code,uni_code,uni_name,major_code,major_name,study_program,admission_type,admission_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link,score,major_group
GTS7510605AĐGNL,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,ĐGNL,Sử dụng điểm thi Đánh giá Năng lực/Đánh giá Tư duy do các đơn vị tổ chức,VNUHCM,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520103AĐGNL,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520103,Kỹ thuật cơ khí,Đại trà,ĐGNL,Sử dụng điểm thi Đánh giá Năng lực/Đánh giá Tư duy do các đơn vị tổ chức,VNUHCM,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520130AĐGNL,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520130,Kỹ thuật ô tô,Đại trà,ĐGNL,Sử dụng điểm thi Đánh giá Năng lực/Đánh giá Tư duy do các đơn vị tổ chức,VNUHCM,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520207AĐGNL,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520207,Kỹ thuật điện tử - viễn thông,Đại trà,ĐGNL,Sử dụng điểm thi Đánh giá Năng lực/Đánh giá Tư duy do các đơn vị tổ chức,VNUHCM,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520216AĐGNL,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520216,Kỹ thuật điều khiển và tự động hóa,Đại trà,ĐGNL,Sử dụng điểm thi Đánh giá Năng lực/Đánh giá Tư duy do các đơn vị tổ chức,VNUHCM,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7580302AĐGNL,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7580302,Quản lý xây dựng,Đại trà,ĐGNL,Sử dụng điểm thi Đánh giá Năng lực/Đánh giá Tư duy do các đơn vị tổ chức,VNUHCM,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7340405ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7340405,Hệ thống thông tin quản lý,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7340405ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7340405,Hệ thống thông tin quản lý,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7340405ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7340405,Hệ thống thông tin quản lý,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7340405ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7340405,Hệ thống thông tin quản lý,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7460108ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7460108,Khoa học dữ liệu,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7460108ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7460108,Khoa học dữ liệu,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7460108ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7460108,Khoa học dữ liệu,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7460108ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7460108,Khoa học dữ liệu,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7480102ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7480102,Mạng máy tính và truyền thông dữ liệu,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7480102ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7480102,Mạng máy tính và truyền thông dữ liệu,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7480102ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7480102,Mạng máy tính và truyền thông dữ liệu,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7480102ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7480102,Mạng máy tính và truyền thông dữ liệu,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510104ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510104,Công nghệ kỹ thuật giao thông,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510104ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510104,Công nghệ kỹ thuật giao thông,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510104ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510104,Công nghệ kỹ thuật giao thông,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510104ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510104,Công nghệ kỹ thuật giao thông,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510201ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510201,Công nghệ kỹ thuật cơ khí,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510201ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510201,Công nghệ kỹ thuật cơ khí,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510201ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510201,Công nghệ kỹ thuật cơ khí,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510201ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510201,Công nghệ kỹ thuật cơ khí,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510205ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510205,Công nghệ kỹ thuật ô tô,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510205ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510205,Công nghệ kỹ thuật ô tô,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510205ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510205,Công nghệ kỹ thuật ô tô,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510205ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510205,Công nghệ kỹ thuật ô tô,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510303ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510303ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510303ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510303ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510605ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510605ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510605ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7510605ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520103ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520103,Kỹ thuật cơ khí,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520103ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520103,Kỹ thuật cơ khí,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520103ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520103,Kỹ thuật cơ khí,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520103ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520103,Kỹ thuật cơ khí,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520130ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520130,Kỹ thuật ô tô,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520130ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520130,Kỹ thuật ô tô,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520130ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520130,Kỹ thuật ô tô,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520130ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520130,Kỹ thuật ô tô,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520207ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520207,Kỹ thuật điện tử - viễn thông,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520207ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520207,Kỹ thuật điện tử - viễn thông,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520207ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520207,Kỹ thuật điện tử - viễn thông,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520207ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520207,Kỹ thuật điện tử - viễn thông,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520216ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520216,Kỹ thuật điều khiển và tự động hóa,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520216ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520216,Kỹ thuật điều khiển và tự động hóa,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520216ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520216,Kỹ thuật điều khiển và tự động hóa,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7520216ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7520216,Kỹ thuật điều khiển và tự động hóa,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7580302ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7580302,Quản lý xây dựng,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7580302ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7580302,Quản lý xây dựng,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7580302ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7580302,Quản lý xây dựng,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
GTS7580302ATHPTQG,GTS,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH,7580302,Quản lý xây dựng,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D07,29400000,TP. Hồ Chí Minh,Công lập,https://ut.edu.vn/,0,0
RMIT5911CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,5911,Sản xuất phim điện ảnh,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,PTEAcademic,364896000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
RMIT5911CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,5911,Sản xuất phim điện ảnh,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,IELTS,364896000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
RMIT5911CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,5911,Sản xuất phim điện ảnh,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,TOEFLiBT,364896000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
RMIT73201CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,73201,Báo chí và Truyền thông,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,PTEAcademic,351264000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
RMIT73201CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,73201,Báo chí và Truyền thông,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,IELTS,351264000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
RMIT73201CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,73201,Báo chí và Truyền thông,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,TOEFLiBT,351264000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
RMIT73401CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,73401,Kinh doanh,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,PTEAcademic,351264000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
RMIT73401CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,73401,Kinh doanh,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,IELTS,351264000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
RMIT73401CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,73401,Kinh doanh,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,TOEFLiBT,351264000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
HSU7210408CCQT,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7210408,Nghệ thuật số (Digital Art),Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,TOEFLiBT,49329000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/,0,0
FUV8449001CCQT,FUV,TRƯỜNG ĐẠI HỌC FULBRIGHT VIỆT NAM,8449001,Khoa học tích hợp (Integrated Science),Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,IELTS,467600000,TP. Hồ Chí Minh,Nước ngoài,https://fulbright.edu.vn/,0,0
FUV8449001CCQT,FUV,TRƯỜNG ĐẠI HỌC FULBRIGHT VIỆT NAM,8449001,Khoa học tích hợp (Integrated Science),Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,TOEFLiBT,467600000,TP. Hồ Chí Minh,Nước ngoài,https://fulbright.edu.vn/,0,0
FUV8449001CCQT,FUV,TRƯỜNG ĐẠI HỌC FULBRIGHT VIỆT NAM,8449001,Khoa học tích hợp (Integrated Science),Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,DoulingoEnglishTest,467600000,TP. Hồ Chí Minh,Nước ngoài,https://fulbright.edu.vn/,0,0
FUV7210213CCQT,FUV,TRƯỜNG ĐẠI HỌC FULBRIGHT VIỆT NAM,7210213,Nghệ thuật học,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,IELTS,467600000,TP. Hồ Chí Minh,Nước ngoài,https://fulbright.edu.vn/,0,0
FUV7210213CCQT,FUV,TRƯỜNG ĐẠI HỌC FULBRIGHT VIỆT NAM,7210213,Nghệ thuật học,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,TOEFLiBT,467600000,TP. Hồ Chí Minh,Nước ngoài,https://fulbright.edu.vn/,0,0
FUV7210213CCQT,FUV,TRƯỜNG ĐẠI HỌC FULBRIGHT VIỆT NAM,7210213,Nghệ thuật học,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,DoulingoEnglishTest,467600000,TP. Hồ Chí Minh,Nước ngoài,https://fulbright.edu.vn/,0,0
HSU7210403CCQT,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7210403,Thiết kế đồ họa,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,TOEFLiBT,49329000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/,0,0
HSU7210403CCQT,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7210403,Thiết kế đồ họa,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,TOEIC,49329000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/,0,0
HSU7210403CCQT,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7210403,Thiết kế đồ họa,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,IELTS,49329000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/,0,0
RMIT7210403CCQT,RMIT,TRƯỜNG ĐẠI HỌC QUỐC TẾ RMIT VIỆT NAM,7210403,Thiết kế đồ họa,Đại trà,CCQT,Sử dụng điểm chứng chỉ quốc tế,PTEAcademic,351264000,TP. Hồ Chí Minh,Nước ngoài,https://www.rmit.edu.vn/,0,0
